Vivienda,Salud,Transporte,Educacion,Alimento,Autocuidado,Ingreso_fijo,Clase,id,Fecha,Gasto_var_necesario,Gasto_var_innecesario,Ingreso_variable,Total Out,Total In,Balance
5040,4057,2267,1058,5282,3570,38666,Media-Alta,22,2022-12-31,615,820,8110,22709,46776,24067
2535,1534,1165,558,5102,1783,18648,Media-Baja,23,2022-12-31,284,630,5727,13591,24375,10784
1534,905,407,185,3483,601,9328,Baja,24,2022-12-31,148,190,859,7453,10187,2734
6215,5044,4202,1780,10160,5324,68636,Alta,25,2022-12-31,5078,5537,15734,43340,84370,41030
4565,3403,2641,1312,6396,2964,30928,Media-Alta,26,2022-12-31,464,955,9235,22700,40163,17463
1547,884,396,246,3431,705,8860,Baja,27,2022-12-31,170,149,703,7528,9563,2035
4430,3125,2185,1088,6342,3034,42247,Media-Alta,28,2022-12-31,587,878,8165,21669,50412,28743
1303,775,390,247,4073,753,9664,Baja,29,2022-12-31,162,132,983,7835,10647,2812
2714,1598,1174,485,4431,1656,17689,Media-Baja,30,2022-12-31,313,624,4696,12995,22385,9390
3720,3965,2163,1253,6844,2788,31572,Media-Alta,31,2022-12-31,570,971,7149,22274,38721,16447
1629,910,404,258,4300,581,8796,Baja,32,2022-12-31,162,152,785,8396,9581,1185
6090,4953,3349,1918,9805,4817,67886,Alta,33,2022-12-31,5821,4901,17063,41654,84949,43295
2437,1747,1113,552,3756,1110,18334,Media-Baja,34,2022-12-31,299,622,4851,11636,23185,11549
2801,1875,1179,507,5060,1107,16759,Media-Baja,35,2022-12-31,306,518,5528,13353,22287,8934
2788,1697,918,611,4046,1382,17022,Media-Baja,36,2022-12-31,279,540,5240,12261,22262,10001
2777,1434,1182,652,4943,1429,17306,Media-Baja,37,2022-12-31,273,507,3688,13197,20994,7797
2412,1831,1018,480,5643,1484,16751,Media-Baja,38,2022-12-31,257,594,5543,13719,22294,8575
6980,4788,3302,2180,9061,4252,84311,Alta,39,2022-12-31,5114,4231,18014,39908,102325,62417
5257,3521,3974,1893,10086,4716,79511,Alta,40,2022-12-31,4800,6334,17905,40581,97416,56835
5820,4518,3284,2139,11582,4525,76273,Alta,41,2022-12-31,5327,5711,16603,42906,92876,49970
4390,2840,2254,1320,5848,2594,33804,Media-Alta,42,2022-12-31,521,844,8173,20611,41977,21366
6171,4525,3468,2106,8410,4215,89954,Alta,43,2022-12-31,4965,5301,17802,39161,107756,68595
7079,4833,4394,1813,9563,4734,74129,Alta,44,2022-12-31,5098,4876,17487,42390,91616,49226
3842,3045,2006,998,6568,2879,33467,Media-Alta,45,2022-12-31,581,716,7969,20635,41436,20801
3993,3131,2070,1419,5939,2773,31387,Media-Alta,46,2022-12-31,517,1011,6135,20853,37522,16669
2648,1666,1151,527,4745,1576,16801,Media-Baja,47,2022-12-31,306,561,4450,13180,21251,8071
2559,1584,1215,585,4461,1243,16280,Media-Baja,48,2022-12-31,229,566,5100,12442,21380,8938
3014,1932,892,455,5796,1680,17650,Media-Baja,49,2022-12-31,319,672,4573,14760,22223,7463
2975,1988,985,537,5597,1407,18759,Media-Baja,50,2022-12-31,275,632,5634,14396,24393,9997
1469,831,344,217,3765,646,10044,Baja,51,2022-12-31,167,184,907,7623,10951,3328
4174,3385,2103,959,5424,2824,37528,Media-Alta,52,2022-12-31,650,831,9038,20350,46566,26216
1457,946,378,198,3820,720,9331,Baja,53,2022-12-31,176,154,750,7849,10081,2232
4640,3018,2452,1223,7685,2429,34032,Media-Alta,54,2022-12-31,545,731,8169,22723,42201,19478
2886,1726,1059,598,4383,1464,18654,Media-Baja,55,2022-12-31,262,724,5027,13102,23681,10579
1474,754,383,262,3959,680,9481,Baja,56,2022-12-31,151,193,785,7856,10266,2410
2850,1914,1163,483,4632,1116,16470,Media-Baja,57,2022-12-31,312,496,5964,12966,22434,9468
2629,2087,1064,549,5143,1417,18384,Media-Baja,58,2022-12-31,251,554,4586,13694,22970,9276
3525,2815,2318,1053,5506,2830,35601,Media-Alta,59,2022-12-31,655,959,8913,19661,44514,24853
2777,1648,1167,761,5133,1342,16640,Media-Baja,60,2022-12-31,273,500,4562,13601,21202,7601
2286,1726,1370,679,4997,1282,15910,Media-Baja,61,2022-12-31,313,593,5199,13246,21109,7863
3777,3355,2177,1221,6426,2624,29482,Media-Alta,62,2022-12-31,616,909,7139,21105,36621,15516
2826,1762,1185,578,5938,1478,16093,Media-Baja,63,2022-12-31,238,576,4366,14581,20459,5878
4112,2977,1939,1020,5797,3059,27281,Media-Alta,64,2022-12-31,579,960,9380,20443,36661,16218
5212,3183,2671,1077,7571,2245,34939,Media-Alta,65,2022-12-31,636,780,8352,23375,43291,19916
3806,3372,2225,1128,5481,3147,35243,Media-Alta,66,2022-12-31,565,911,6943,20635,42186,21551
4822,3559,2513,1180,6968,2581,31859,Media-Alta,67,2022-12-31,509,806,8080,22938,39939,17001
1376,811,377,230,4473,721,10291,Baja,69,2022-12-31,161,197,893,8346,11184,2838
2810,1951,1265,565,4767,1597,14945,Media-Baja,70,2022-12-31,300,638,4882,13893,19827,5934
5808,4401,3588,2237,8645,3799,71830,Alta,71,2022-12-31,5081,4651,17523,38210,89353,51143
1426,982,378,234,3803,721,9644,Baja,72,2022-12-31,141,189,785,7874,10429,2555
1551,835,479,237,4226,687,9493,Baja,73,2022-12-31,169,185,855,8369,10348,1979
2707,1547,1220,579,5045,977,16216,Media-Baja,74,2022-12-31,338,515,4602,12928,20818,7890
4533,2481,2412,922,6584,3102,31939,Media-Alta,75,2022-12-31,601,848,8955,21483,40894,19411
3033,1808,1125,519,4680,1216,16272,Media-Baja,76,2022-12-31,224,590,4800,13195,21072,7877
2911,1692,1118,579,5692,1602,15781,Media-Baja,77,2022-12-31,323,666,4755,14583,20536,5953
3807,3477,2475,1036,6610,2679,32078,Media-Alta,79,2022-12-31,553,766,8718,21403,40796,19393
4399,2878,1942,1320,5465,2649,36968,Media-Alta,80,2022-12-31,512,957,8044,20122,45012,24890
2832,1751,1091,499,5112,1465,18607,Media-Baja,81,2022-12-31,284,571,5630,13605,24237,10632
1238,984,404,251,3965,585,10083,Baja,82,2022-12-31,143,205,920,7775,11003,3228
1512,949,458,238,3302,619,9416,Baja,83,2022-12-31,156,175,981,7409,10397,2988
2820,1559,1175,557,5187,1492,16023,Media-Baja,84,2022-12-31,313,558,5329,13661,21352,7691
1346,847,494,221,4014,798,8581,Baja,85,2022-12-31,203,192,796,8115,9377,1262
1491,649,370,210,4259,774,9012,Baja,86,2022-12-31,195,192,894,8140,9906,1766
3361,1646,1091,558,5062,1510,14884,Media-Baja,87,2022-12-31,263,570,4809,14061,19693,5632
2609,1973,1113,494,5934,1408,15971,Media-Baja,88,2022-12-31,284,587,5637,14402,21608,7206
1276,989,356,229,3658,835,9243,Baja,89,2022-12-31,189,164,985,7696,10228,2532
1324,917,363,258,3795,641,7686,Baja,90,2022-12-31,150,203,873,7651,8559,908
2928,1385,1222,562,5233,1136,16199,Media-Baja,91,2022-12-31,332,528,5032,13326,21231,7905
3934,3271,2636,1334,6288,2928,34633,Media-Alta,92,2022-12-31,584,704,8461,21679,43094,21415
2871,1890,1151,640,6293,1393,16624,Media-Baja,93,2022-12-31,242,527,5430,15007,22054,7047
2744,1718,1301,607,5080,1489,15374,Media-Baja,94,2022-12-31,308,601,5148,13848,20522,6674
3655,1632,1131,617,5229,1680,19724,Media-Baja,95,2022-12-31,328,573,4463,14845,24187,9342
1562,879,411,257,4432,757,9205,Baja,96,2022-12-31,150,165,1032,8613,10237,1624
2947,1722,1286,485,4199,1385,16069,Media-Baja,97,2022-12-31,314,544,4339,12882,20408,7526
1311,803,389,199,3507,635,9710,Baja,98,2022-12-31,150,162,799,7156,10509,3353
3021,1604,1090,561,5376,1414,16847,Media-Baja,99,2022-12-31,305,546,5481,13917,22328,8411
4483,3214,2176,1209,6865,2848,28868,Media-Alta,0,2023-01-31,599,918,5928,22312,34796,12484
1340,967,464,203,4190,682,8389,Baja,1,2023-01-31,192,192,860,8230,9249,1019
3144,1556,995,625,5690,1392,16474,Media-Baja,2,2023-01-31,305,669,4669,14376,21143,6767
4802,3002,2567,1215,5401,3412,37489,Media-Alta,3,2023-01-31,586,781,8134,21766,45623,23857
1541,947,359,201,3714,686,11385,Baja,4,2023-01-31,183,181,935,7812,12320,4508
3121,1938,1226,570,4867,1459,17378,Media-Baja,5,2023-01-31,298,570,4877,14049,22255,8206
2804,1750,1079,524,5620,1892,18170,Media-Baja,6,2023-01-31,314,591,4704,14574,22874,8300
5197,4521,3387,2558,9859,5255,97334,Alta,7,2023-01-31,5521,5380,17261,41678,114595,72917
4910,2979,2933,1267,8687,3085,37345,Media-Alta,8,2023-01-31,669,985,7972,25515,45317,19802
5194,3744,3720,2323,9526,5124,89084,Alta,9,2023-01-31,5991,5599,15910,41221,104994,63773
3024,1678,1386,677,5992,1527,19740,Media-Baja,10,2023-01-31,257,596,4828,15137,24568,9431
2640,1811,1372,561,5814,1555,16812,Media-Baja,11,2023-01-31,308,474,5721,14535,22533,7998
3327,1819,1226,698,6093,1593,18256,Media-Baja,12,2023-01-31,323,598,4924,15677,23180,7503
4510,3929,2553,1184,6260,3065,39441,Media-Alta,13,2023-01-31,640,950,8073,23091,47514,24423
3139,1845,1097,550,6196,1515,15707,Media-Baja,14,2023-01-31,299,709,5271,15350,20978,5628
1579,681,455,229,4648,729,8536,Baja,15,2023-01-31,201,165,706,8687,9242,555
2753,1752,1288,677,6208,1563,16548,Media-Baja,16,2023-01-31,316,546,4925,15103,21473,6370
3138,1858,1089,625,5168,1324,17896,Media-Baja,17,2023-01-31,314,645,4953,14161,22849,8688
3379,1638,1030,537,4869,1280,20133,Media-Baja,18,2023-01-31,318,561,4662,13612,24795,11183
3267,1686,1135,591,6255,1514,17828,Media-Baja,19,2023-01-31,292,527,4601,15267,22429,7162
2924,1614,986,608,5350,1486,20302,Media-Baja,20,2023-01-31,290,693,5491,13951,25793,11842
4295,3252,2347,1364,6506,3388,33499,Media-Alta,21,2023-01-31,537,863,7547,22552,41046,18494
5318,4280,2392,1116,5572,3767,40793,Media-Alta,22,2023-01-31,623,970,8101,24038,48894,24856
2674,1619,1229,589,5382,1881,19674,Media-Baja,23,2023-01-31,335,658,5296,14367,24970,10603
1619,955,430,195,3674,634,9841,Baja,24,2023-01-31,169,174,931,7850,10772,2922
6557,5321,4433,1878,10719,5617,72411,Alta,25,2023-01-31,6815,5298,17980,46638,90391,43753
4816,3590,2786,1384,6748,3127,32629,Media-Alta,26,2023-01-31,488,823,8049,23762,40678,16916
1632,932,418,259,3620,744,9347,Baja,27,2023-01-31,176,163,803,7944,10150,2206
4673,3297,2305,1147,6690,3201,44571,Media-Alta,28,2023-01-31,640,888,8377,22841,52948,30107
1375,818,412,260,4297,794,10196,Baja,29,2023-01-31,171,183,885,8310,11081,2771
2863,1686,1239,512,4674,1747,18662,Media-Baja,30,2023-01-31,322,634,5860,13677,24522,10845
3924,4183,2282,1322,7220,2941,33308,Media-Alta,31,2023-01-31,549,1059,8501,23480,41809,18329
1718,960,426,272,4536,613,9280,Baja,32,2023-01-31,192,197,782,8914,10062,1148
6425,5225,3534,2024,10345,5082,71620,Alta,33,2023-01-31,6568,4838,19029,44041,90649,46608
2571,1844,1174,583,3963,1172,19342,Media-Baja,34,2023-01-31,245,506,4772,12058,24114,12056
2955,1978,1244,534,5338,1168,17681,Media-Baja,35,2023-01-31,292,628,4212,14137,21893,7756
2941,1791,968,645,4268,1458,17959,Media-Baja,36,2023-01-31,296,669,4463,13036,22422,9386
2930,1513,1247,688,5215,1508,18258,Media-Baja,37,2023-01-31,304,601,4665,14006,22923,8917
2544,1931,1074,507,5953,1566,17673,Media-Baja,38,2023-01-31,300,573,5318,14448,22991,8543
7364,5052,3483,2300,9560,4486,88948,Alta,39,2023-01-31,5568,6333,17415,44146,106363,62217
5546,3715,4192,1997,10640,4975,83884,Alta,40,2023-01-31,6623,5333,16697,43021,100581,57560
6140,4767,3465,2257,12219,4774,80468,Alta,41,2023-01-31,5699,5544,15680,44865,96148,51283
4631,2996,2378,1393,6170,2737,35663,Media-Alta,42,2023-01-31,561,889,9340,21755,45003,23248
6510,4774,3659,2222,8872,4447,94901,Alta,43,2023-01-31,6107,5545,15602,42136,110503,68367
7468,5099,4636,1913,10089,4994,78206,Alta,44,2023-01-31,4726,4558,14715,43483,92921,49438
4053,3213,2116,1053,6930,3037,35307,Media-Alta,45,2023-01-31,690,991,8769,22083,44076,21993
4213,3303,2184,1497,6266,2925,33114,Media-Alta,46,2023-01-31,667,907,7823,21962,40937,18975
2793,1758,1215,556,5006,1663,17726,Media-Baja,47,2023-01-31,290,534,4581,13815,22307,8492
2699,1672,1282,617,4707,1311,17175,Media-Baja,48,2023-01-31,284,629,4793,13201,21968,8767
3180,2038,941,480,6115,1773,18621,Media-Baja,49,2023-01-31,320,584,4503,15431,23124,7693
3138,2097,1039,567,5905,1484,19791,Media-Baja,50,2023-01-31,281,640,5200,15151,24991,9840
1550,877,363,229,3972,681,10596,Baja,51,2023-01-31,188,206,930,8066,11526,3460
4404,3571,2219,1012,5723,2979,39592,Media-Alta,52,2023-01-31,560,917,8996,21385,48588,27203
1537,998,399,209,4030,759,9845,Baja,53,2023-01-31,180,169,878,8281,10723,2442
4896,3184,2586,1291,8108,2562,35904,Media-Alta,54,2023-01-31,673,990,7942,24290,43846,19556
3044,1821,1117,631,4624,1544,19680,Media-Baja,55,2023-01-31,294,528,4329,13603,24009,10406
1555,795,405,276,4177,717,10002,Baja,56,2023-01-31,167,183,943,8275,10945,2670
3007,2019,1227,509,4887,1178,17376,Media-Baja,57,2023-01-31,371,385,4157,13583,21533,7950
2774,2202,1122,579,5426,1495,19395,Media-Baja,58,2023-01-31,268,586,5336,14452,24731,10279
3719,2970,2446,1111,5809,2985,37559,Media-Alta,59,2023-01-31,637,870,7225,20547,44784,24237
2930,1739,1232,802,5415,1416,17555,Media-Baja,60,2023-01-31,328,595,5193,14457,22748,8291
2412,1821,1446,716,5272,1353,16786,Media-Baja,61,2023-01-31,301,609,4641,13930,21427,7497
3984,3540,2297,1288,6779,2768,31104,Media-Alta,62,2023-01-31,649,1041,6805,22346,37909,15563
2982,1859,1250,610,6265,1560,16978,Media-Baja,63,2023-01-31,301,620,5723,15447,22701,7254
4338,3141,2045,1077,6116,3227,28781,Media-Alta,64,2023-01-31,521,888,7373,21353,36154,14801
5499,3358,2818,1137,7987,2369,36860,Media-Alta,65,2023-01-31,650,901,7827,24719,44687,19968
4016,3558,2347,1190,5783,3320,37181,Media-Alta,66,2023-01-31,657,766,9191,21637,46372,24735
5087,3755,2651,1245,7351,2723,33611,Media-Alta,67,2023-01-31,692,783,7955,24287,41566,17279
1452,855,397,242,4719,760,10857,Baja,69,2023-01-31,195,189,870,8809,11727,2918
2965,2059,1335,596,5029,1685,15767,Media-Baja,70,2023-01-31,307,653,4580,14629,20347,5718
6128,4643,3785,2360,9121,4008,75781,Alta,71,2023-01-31,5890,3921,14846,39856,90627,50771
1505,1036,399,247,4012,760,10174,Baja,72,2023-01-31,180,185,950,8324,11124,2800
1637,881,506,250,4458,724,10015,Baja,73,2023-01-31,167,181,760,8804,10775,1971
2856,1632,1287,611,5322,1031,17108,Media-Baja,74,2023-01-31,287,551,4864,13577,21972,8395
4783,2618,2544,973,6946,3273,33695,Media-Alta,75,2023-01-31,564,955,8790,22656,42485,19829
3199,1907,1187,548,4938,1283,17167,Media-Baja,76,2023-01-31,276,532,4697,13870,21864,7994
3071,1785,1180,611,6005,1690,16648,Media-Baja,77,2023-01-31,259,598,4078,15199,20726,5527
4017,3668,2612,1093,6974,2827,33842,Media-Alta,79,2023-01-31,561,984,9012,22736,42854,20118
4641,3036,2049,1393,5766,2794,39001,Media-Alta,80,2023-01-31,620,712,9628,21011,48629,27618
2988,1847,1151,526,5393,1545,19631,Media-Baja,81,2023-01-31,298,611,4348,14359,23979,9620
1306,1038,426,265,4183,617,10638,Baja,82,2023-01-31,158,162,932,8155,11570,3415
1595,1001,483,251,3483,653,9934,Baja,83,2023-01-31,195,182,697,7843,10631,2788
2975,1645,1240,587,5473,1574,16905,Media-Baja,84,2023-01-31,272,598,5274,14364,22179,7815
1420,894,521,233,4234,842,9052,Baja,85,2023-01-31,183,182,725,8509,9777,1268
1573,685,390,222,4493,817,9508,Baja,86,2023-01-31,159,211,806,8550,10314,1764
3546,1737,1151,589,5340,1593,15702,Media-Baja,87,2023-01-31,260,593,5149,14809,20851,6042
2752,2082,1174,521,6260,1485,16849,Media-Baja,88,2023-01-31,278,568,5257,15120,22106,6986
1346,1043,376,241,3859,881,9751,Baja,89,2023-01-31,167,183,824,8096,10575,2479
1396,967,383,272,4004,676,8109,Baja,90,2023-01-31,197,177,971,8072,9080,1008
3089,1461,1289,593,5521,1198,17090,Media-Baja,91,2023-01-31,346,710,4507,14207,21597,7390
4150,3451,2781,1407,6634,3089,36538,Media-Alta,92,2023-01-31,544,889,8603,22945,45141,22196
3029,1994,1215,675,6639,1470,17538,Media-Baja,93,2023-01-31,257,566,5458,15845,22996,7151
2895,1812,1372,640,5360,1571,16219,Media-Baja,94,2023-01-31,284,587,4636,14521,20855,6334
3856,1722,1193,651,5517,1773,20809,Media-Baja,95,2023-01-31,288,645,5129,15645,25938,10293
1648,928,433,271,4676,799,9711,Baja,96,2023-01-31,221,191,703,9167,10414,1247
3109,1817,1357,512,4430,1461,16953,Media-Baja,97,2023-01-31,322,580,4418,13588,21371,7783
1383,847,411,210,3700,670,10244,Baja,98,2023-01-31,159,198,910,7578,11154,3576
3187,1692,1150,592,5672,1491,17774,Media-Baja,99,2023-01-31,259,579,5120,14622,22894,8272
4483,3214,2176,1209,6865,2848,28868,Media-Alta,0,2023-02-28,507,879,6747,22181,35615,13434
1340,967,464,203,4190,682,8389,Baja,1,2023-02-28,162,161,853,8169,9242,1073
3144,1556,995,625,5690,1392,16474,Media-Baja,2,2023-02-28,289,549,4978,14240,21452,7212
4802,3002,2567,1215,5401,3412,37489,Media-Alta,3,2023-02-28,552,841,7469,21792,44958,23166
1541,947,359,201,3714,686,11385,Baja,4,2023-02-28,185,181,782,7814,12167,4353
3121,1938,1226,570,4867,1459,17378,Media-Baja,5,2023-02-28,280,653,4772,14114,22150,8036
2804,1750,1079,524,5620,1892,18170,Media-Baja,6,2023-02-28,305,583,4328,14557,22498,7941
5197,4521,3387,2558,9859,5255,97334,Alta,7,2023-02-28,6021,6170,17240,42968,114574,71606
4910,2979,2933,1267,8687,3085,37345,Media-Alta,8,2023-02-28,567,911,9665,25339,47010,21671
5194,3744,3720,2323,9526,5124,89084,Alta,9,2023-02-28,5672,5545,14962,40848,104046,63198
3024,1678,1386,677,5992,1527,19740,Media-Baja,10,2023-02-28,308,656,4559,15248,24299,9051
2640,1811,1372,561,5814,1555,16812,Media-Baja,11,2023-02-28,329,727,5831,14809,22643,7834
3327,1819,1226,698,6093,1593,18256,Media-Baja,12,2023-02-28,288,615,4506,15659,22762,7103
4510,3929,2553,1184,6260,3065,39441,Media-Alta,13,2023-02-28,670,1048,8236,23219,47677,24458
3139,1845,1097,550,6196,1515,15707,Media-Baja,14,2023-02-28,318,661,5279,15321,20986,5665
1579,681,455,229,4648,729,8536,Baja,15,2023-02-28,176,198,896,8695,9432,737
2753,1752,1288,677,6208,1563,16548,Media-Baja,16,2023-02-28,257,639,5684,15137,22232,7095
3138,1858,1089,625,5168,1324,17896,Media-Baja,17,2023-02-28,302,540,4693,14044,22589,8545
3379,1638,1030,537,4869,1280,20133,Media-Baja,18,2023-02-28,319,626,4759,13678,24892,11214
3267,1686,1135,591,6255,1514,17828,Media-Baja,19,2023-02-28,290,656,5829,15394,23657,8263
2924,1614,986,608,5350,1486,20302,Media-Baja,20,2023-02-28,370,593,4393,13931,24695,10764
4295,3252,2347,1364,6506,3388,33499,Media-Alta,21,2023-02-28,557,906,8675,22615,42174,19559
5318,4280,2392,1116,5572,3767,40793,Media-Alta,22,2023-02-28,518,908,6853,23871,47646,23775
2674,1619,1229,589,5382,1881,19674,Media-Baja,23,2023-02-28,313,514,4693,14201,24367,10166
1619,955,430,195,3674,634,9841,Baja,24,2023-02-28,187,141,917,7835,10758,2923
6557,5321,4433,1878,10719,5617,72411,Alta,25,2023-02-28,6244,4717,16240,45486,88651,43165
4816,3590,2786,1384,6748,3127,32629,Media-Alta,26,2023-02-28,735,877,8857,24063,41486,17423
1632,932,418,259,3620,744,9347,Baja,27,2023-02-28,188,169,784,7962,10131,2169
4673,3297,2305,1147,6690,3201,44571,Media-Alta,28,2023-02-28,646,864,8563,22823,53134,30311
1375,818,412,260,4297,794,10196,Baja,29,2023-02-28,211,176,906,8343,11102,2759
2863,1686,1239,512,4674,1747,18662,Media-Baja,30,2023-02-28,292,650,5298,13663,23960,10297
3924,4183,2282,1322,7220,2941,33308,Media-Alta,31,2023-02-28,578,1051,5935,23501,39243,15742
1718,960,426,272,4536,613,9280,Baja,32,2023-02-28,183,185,909,8893,10189,1296
6425,5225,3534,2024,10345,5082,71620,Alta,33,2023-02-28,5938,5108,17569,43681,89189,45508
2571,1844,1174,583,3963,1172,19342,Media-Baja,34,2023-02-28,298,549,4903,12154,24245,12091
2955,1978,1244,534,5338,1168,17681,Media-Baja,35,2023-02-28,280,592,4592,14089,22273,8184
2941,1791,968,645,4268,1458,17959,Media-Baja,36,2023-02-28,306,502,4835,12879,22794,9915
2930,1513,1247,688,5215,1508,18258,Media-Baja,37,2023-02-28,276,538,5359,13915,23617,9702
2544,1931,1074,507,5953,1566,17673,Media-Baja,38,2023-02-28,300,646,5649,14521,23322,8801
7364,5052,3483,2300,9560,4486,88948,Alta,39,2023-02-28,6103,5865,19669,44213,108617,64404
5546,3715,4192,1997,10640,4975,83884,Alta,40,2023-02-28,6383,5973,14975,43421,98859,55438
6140,4767,3465,2257,12219,4774,80468,Alta,41,2023-02-28,5886,4950,15747,44458,96215,51757
4631,2996,2378,1393,6170,2737,35663,Media-Alta,42,2023-02-28,528,704,7865,21537,43528,21991
6510,4774,3659,2222,8872,4447,94901,Alta,43,2023-02-28,6024,5973,18988,42481,113889,71408
7468,5099,4636,1913,10089,4994,78206,Alta,44,2023-02-28,6244,5614,16817,46057,95023,48966
4053,3213,2116,1053,6930,3037,35307,Media-Alta,45,2023-02-28,668,1047,6387,22117,41694,19577
4213,3303,2184,1497,6266,2925,33114,Media-Alta,46,2023-02-28,591,828,6737,21807,39851,18044
2793,1758,1215,556,5006,1663,17726,Media-Baja,47,2023-02-28,351,561,4409,13903,22135,8232
2699,1672,1282,617,4707,1311,17175,Media-Baja,48,2023-02-28,304,578,4364,13170,21539,8369
3180,2038,941,480,6115,1773,18621,Media-Baja,49,2023-02-28,294,626,4931,15447,23552,8105
3138,2097,1039,567,5905,1484,19791,Media-Baja,50,2023-02-28,318,744,4311,15292,24102,8810
1550,877,363,229,3972,681,10596,Baja,51,2023-02-28,201,158,913,8031,11509,3478
4404,3571,2219,1012,5723,2979,39592,Media-Alta,52,2023-02-28,687,734,8186,21329,47778,26449
1537,998,399,209,4030,759,9845,Baja,53,2023-02-28,167,204,817,8303,10662,2359
4896,3184,2586,1291,8108,2562,35904,Media-Alta,54,2023-02-28,688,871,6252,24186,42156,17970
3044,1821,1117,631,4624,1544,19680,Media-Baja,55,2023-02-28,294,589,5353,13664,25033,11369
1555,795,405,276,4177,717,10002,Baja,56,2023-02-28,168,192,727,8285,10729,2444
3007,2019,1227,509,4887,1178,17376,Media-Baja,57,2023-02-28,299,623,5823,13749,23199,9450
2774,2202,1122,579,5426,1495,19395,Media-Baja,58,2023-02-28,280,552,4976,14430,24371,9941
3719,2970,2446,1111,5809,2985,37559,Media-Alta,59,2023-02-28,611,917,8271,20568,45830,25262
2930,1739,1232,802,5415,1416,17555,Media-Baja,60,2023-02-28,306,614,4256,14454,21811,7357
2412,1821,1446,716,5272,1353,16786,Media-Baja,61,2023-02-28,349,662,4124,14031,20910,6879
3984,3540,2297,1288,6779,2768,31104,Media-Alta,62,2023-02-28,603,771,6481,22030,37585,15555
2982,1859,1250,610,6265,1560,16978,Media-Baja,63,2023-02-28,260,586,5390,15372,22368,6996
4338,3141,2045,1077,6116,3227,28781,Media-Alta,64,2023-02-28,723,819,7381,21486,36162,14676
